D_w_x_y_z		1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	
D_2_4_5_6	16	26	18	42	39	33	19	17	36	38	12	24	41	8	7	6	3	44	13	27	34	43	47	32	31	29	28	40	49	48	4	9	10	11	25	15	14	20	23	16	37	21	22	30	5	2	45	46	1	35	
D_2_4_5_6	17	26	18	49	34	20	19	17	39	15	28	13	12	40	8	7	1	4	2	11	41	32	33	36	38	47	45	44	42	37	31	24	29	3	6	9	10	22	14	27	21	16	30	35	48	43	25	5	46	23	
D_2_4_5_6	18	47	28	49	30	31	33	20	34	38	39	40	12	26	10	7	6	4	2	1	11	44	45	37	36	46	29	42	24	16	3	5	22	8	19	18	13	27	15	9	43	41	25	17	35	21	32	23	48	14	
D_2_4_5_6	19	1	2	47	31	49	20	28	21	10	44	7	30	5	40	34	32	29	38	35	36	37	39	45	46	33	27	24	25	3	4	6	8	11	26	14	12	16	19	22	48	15	13	17	18	9	41	42	43	23	
D_2_4_5_6	20	1	2	5	30	20	35	31	29	28	25	48	21	16	40	4	47	46	14	38	37	3	34	33	32	6	7	13	27	10	23	22	11	19	44	45	12	15	43	49	41	42	0	36	26	18	17	9	8	39	
D_2_4_5_6	21	35	30	5	21	29	31	16	32	14	25	48	43	46	47	37	36	38	33	40	41	44	45	28	27	24	49	10	22	20	19	1	17	2	13	3	12	11	23	9	4	6	7	26	8	39	34	15	18	42	
D_2_4_5_6	22	35	21	23	22	27	29	16	32	14	48	36	25	9	5	43	45	46	37	34	40	41	42	31	30	44	24	49	20	19	1	17	15	2	13	12	11	10	4	8	6	47	3	38	39	26	33	18	28	7	
D_2_4_5_6	23	23	43	24	22	27	17	16	32	48	36	35	9	41	42	45	46	37	25	38	34	33	39	30	29	44	26	49	20	3	4	5	6	21	10	11	8	13	14	15	19	7	40	31	18	28	2	1	47	12	
D_2_4_5_6	24	17	41	9	24	32	23	22	18	36	15	14	38	37	8	42	43	3	45	11	29	39	44	35	34	33	46	27	49	25	48	21	19	16	13	26	10	7	6	28	47	1	2	4	12	40	20	31	30	5	
D_2_4_5_6	25	18	42	8	12	23	39	19	17	15	13	26	9	6	3	41	38	33	32	27	31	34	43	36	29	28	24	44	48	22	21	16	14	11	10	7	45	4	46	25	40	47	0	35	30	20	5	2	1	37	
D_2_4_5_6	26	26	18	39	33	19	17	34	38	12	24	3	44	41	4	13	7	8	42	36	43	27	47	32	31	29	28	40	49	48	2	6	9	10	11	25	15	14	20	23	37	16	21	22	30	5	45	46	1	35	
D_2_4_5_6	27	18	49	26	34	39	20	19	40	15	28	13	12	31	10	8	1	7	6	2	4	11	33	36	47	38	45	41	44	37	42	24	29	3	9	14	22	17	27	23	35	21	30	16	25	43	5	46	32	48	
D_2_4_5_6	28	28	47	49	30	31	20	33	34	39	40	12	44	7	6	4	2	1	10	26	42	27	45	38	37	36	46	24	15	3	5	22	21	8	19	18	16	25	11	13	9	43	48	14	17	35	32	29	23	41	
D_2_4_5_6	29	1	2	47	49	30	31	21	20	34	16	35	25	28	10	40	44	7	5	39	36	33	32	45	46	29	38	37	24	26	3	4	6	11	27	14	12	22	48	15	17	13	18	19	9	41	42	43	8	23	
D_2_4_5_6	30	1	5	30	20	37	35	43	31	29	28	25	48	21	46	16	40	2	47	14	38	3	4	33	32	6	7	15	9	44	10	11	23	22	12	19	45	13	27	49	41	42	0	36	34	26	18	17	8	39	
D_2_4_5_6	31	35	21	30	5	29	32	16	14	48	37	25	43	46	47	36	40	34	41	33	44	31	45	28	27	38	24	49	23	1	2	3	4	7	10	11	9	13	17	19	20	22	12	15	26	39	8	42	6	18	
D_2_4_5_6	32	35	43	22	21	27	29	16	32	14	23	36	48	9	41	5	45	46	37	34	39	40	31	30	42	24	49	10	8	25	11	12	6	2	13	17	1	19	20	15	4	47	44	3	26	38	33	18	28	7	
D_2_4_5_6	33	23	43	24	22	19	32	17	15	13	48	36	27	9	41	42	45	46	37	38	34	39	33	44	30	29	35	49	25	3	4	5	6	26	10	11	8	14	16	20	21	18	7	40	31	28	2	1	47	12	
D_2_4_5_6	34	18	17	41	24	32	23	22	36	15	14	26	38	13	9	8	42	3	45	11	39	37	43	44	35	34	33	46	29	49	27	6	7	16	19	10	48	25	21	20	12	28	40	31	30	5	4	2	1	47	
D_2_4_5_6	35	42	39	8	18	19	33	41	27	26	23	17	15	13	38	9	6	3	12	14	36	40	34	32	31	46	29	28	4	48	45	22	43	7	44	16	11	25	24	47	0	35	30	21	20	10	5	2	1	37	
D_2_4_5_6	36	26	18	24	44	42	39	38	34	33	20	19	17	15	49	12	8	3	4	7	13	14	47	2	41	40	36	6	32	29	31	27	25	48	23	28	9	10	11	30	16	46	45	1	21	22	37	35	5	43	
D_2_4_5_6	37	28	18	26	31	34	20	39	40	12	11	49	8	1	7	6	2	10	4	47	44	30	33	37	45	38	29	42	36	41	24	3	22	9	19	17	27	15	14	13	25	46	5	43	16	35	23	32	48	21	
D_2_4_5_6	38	1	28	47	40	49	30	31	20	33	34	39	12	10	44	7	6	4	2	27	38	37	36	45	46	42	26	24	48	3	5	8	11	25	16	15	19	21	22	35	17	32	14	13	41	43	9	29	23	18	
D_2_4_5_6	39	1	2	47	30	49	29	31	21	20	16	35	25	28	40	10	44	7	5	4	36	34	33	32	45	46	38	37	24	26	3	6	11	14	15	12	22	48	18	19	13	27	39	41	42	43	9	8	23	17	
D_2_4_5_6	40	30	1	5	48	25	43	45	16	46	28	29	40	31	47	35	37	2	21	32	27	33	41	23	24	20	38	44	14	13	12	11	10	9	7	6	4	3	22	19	42	0	36	34	26	18	17	15	8	39	
D_2_4_5_6	41	35	21	5	16	29	30	32	14	25	37	48	43	45	46	36	40	34	41	33	44	31	47	27	38	24	49	10	4	3	9	23	11	12	7	13	17	2	19	20	1	22	15	6	26	8	39	18	28	42	
D_2_4_5_6	42	35	43	23	22	21	29	32	16	14	48	36	27	9	41	5	45	46	37	34	39	33	42	31	30	44	24	49	25	20	19	17	15	13	12	11	10	2	8	4	6	47	1	3	38	40	26	18	28	7	
D_2_4_5_6	43	43	17	9	23	24	22	27	19	32	15	13	48	37	41	42	45	46	36	38	34	39	33	44	26	35	49	21	3	5	6	7	8	25	11	10	16	20	14	12	18	31	30	40	29	28	4	2	1	47	
D_2_4_5_6	44	17	18	13	15	14	26	38	11	9	41	42	22	23	3	33	32	8	36	34	35	24	39	43	44	45	46	37	29	49	27	4	6	7	28	16	19	10	21	48	25	12	40	31	5	30	2	1	47	20	
D_2_4_5_6	45	42	39	8	18	19	33	41	27	26	23	17	13	38	44	9	7	6	12	3	11	36	40	34	32	31	46	29	28	25	48	22	20	43	15	14	4	24	45	47	0	35	30	21	16	10	5	2	1	37	
D_2_4_5_6	46	26	18	24	42	40	39	38	34	20	19	17	15	13	49	11	8	7	3	4	12	14	47	44	41	2	37	36	33	32	31	28	27	6	25	23	29	10	9	30	16	46	45	43	22	21	48	35	5	1	
D_2_4_5_6	47	28	47	18	26	30	31	34	20	39	40	12	49	10	1	2	4	11	6	8	45	37	36	46	33	44	29	42	38	41	24	3	7	22	19	13	27	15	14	25	5	9	43	16	21	35	23	32	48	17	
D_2_4_5_6	48	1	47	40	49	30	31	20	34	39	28	12	44	7	6	2	10	42	38	37	36	35	33	45	46	29	27	24	25	3	4	5	8	11	26	15	16	14	19	21	22	48	18	13	32	41	9	43	23	17	
D_2_4_5_6	49	1	2	47	5	30	49	28	29	21	31	16	35	25	10	40	4	36	38	34	33	32	44	45	46	27	37	24	48	3	6	7	26	12	14	11	19	20	22	15	17	13	18	39	9	41	42	43	8	23	
D_2_4_5_7	1	21	5	33	12	39	43	26	44	17	30	46	11	31	47	41	1	48	32	34	29	27	35	36	25	49	22	38	16	45	14	10	9	8	7	6	4	2	23	19	42	0	37	28	20	18	15	13	3	40	
D_2_4_5_7	2	5	12	25	17	36	21	27	32	31	30	34	44	26	46	4	3	2	47	33	24	38	37	39	40	42	43	45	35	29	49	48	6	7	19	16	9	14	10	11	1	8	13	28	15	18	20	22	23	41	
D_2_4_5_7	3	3	7	27	24	46	44	40	36	33	32	31	30	26	25	17	49	4	11	6	16	47	2	42	39	38	37	5	35	34	10	8	14	28	12	13	21	29	19	9	1	45	18	43	20	22	23	48	15	41	
D_2_4_5_7	4	3	27	24	31	32	33	34	36	14	11	26	40	42	7	6	4	44	46	39	37	43	30	29	28	38	49	48	1	2	8	9	10	25	13	18	19	22	23	17	16	35	15	12	20	41	21	5	45	47	
D_2_4_5_7	5	3	37	24	45	42	40	36	34	28	27	25	22	18	15	49	6	7	14	13	47	46	1	44	43	2	4	39	38	31	32	23	8	9	26	17	10	48	19	11	20	16	12	30	41	29	5	35	33	21	
D_2_4_5_7	6	28	18	15	13	24	45	37	29	22	20	49	8	7	10	11	39	38	43	36	35	34	44	32	31	3	4	27	26	25	48	23	1	46	6	19	17	16	14	9	47	40	42	30	2	33	5	21	12	41	
D_2_4_5_7	7	20	15	22	18	37	16	28	13	35	10	29	42	48	45	1	23	9	34	32	31	24	39	40	41	43	44	46	47	36	38	49	26	2	25	19	4	14	30	8	27	3	5	6	11	12	17	21	33	7	
D_2_4_5_7	8	20	41	15	13	23	22	18	16	35	29	37	28	8	43	45	1	38	36	39	40	42	33	32	31	47	30	24	49	10	25	48	21	19	2	14	11	9	4	6	5	46	3	44	26	27	12	34	17	7	
D_2_4_5_7	9	12	41	5	16	43	21	20	38	29	13	23	19	9	8	35	2	1	48	33	42	30	34	28	40	32	24	22	18	17	15	14	11	10	6	4	47	45	39	44	46	0	36	31	27	26	25	7	3	37	
D_2_4_5_7	10	41	5	21	12	43	35	30	48	23	19	17	16	38	1	9	2	47	11	45	34	33	32	31	40	42	26	25	6	22	7	20	8	39	10	44	14	46	49	0	36	29	28	27	18	15	13	4	3	37	
D_2_4_5_7	11	21	5	33	12	39	43	26	44	17	41	46	11	30	31	47	2	25	29	32	27	34	35	36	48	49	42	38	16	45	14	10	9	8	7	6	4	1	23	19	40	0	28	22	20	18	15	13	3	37	
D_2_4_5_7	12	3	27	12	26	17	34	31	36	25	21	32	33	44	46	5	4	2	47	30	29	24	39	40	42	45	35	37	49	6	7	19	8	16	14	9	48	11	10	28	1	43	38	13	15	18	20	22	23	41	
D_2_4_5_7	13	46	3	7	27	24	44	40	36	33	32	31	30	26	25	17	49	11	4	6	37	35	34	42	10	29	28	38	8	13	2	21	47	19	18	14	43	39	45	1	41	16	15	9	12	48	23	22	20	5	
D_2_4_5_7	14	3	36	27	24	46	44	42	40	39	37	34	33	26	14	49	4	7	6	38	8	43	9	10	13	31	30	29	28	32	25	48	23	22	1	19	18	17	2	11	45	47	15	5	35	12	21	20	16	41	
D_2_4_5_7	15	3	37	24	45	40	36	34	32	28	27	22	18	15	14	49	7	6	8	38	4	42	43	44	13	31	1	29	9	26	25	48	23	10	46	20	19	11	17	47	39	41	12	5	35	33	30	21	16	2	
D_2_4_5_7	16	28	20	18	15	13	24	45	37	29	22	19	16	49	10	7	11	47	46	1	44	43	42	40	39	38	36	35	34	32	31	23	14	4	9	17	26	25	8	48	6	21	30	5	3	2	27	33	12	41	
D_2_4_5_7	17	20	15	23	22	35	16	29	13	37	10	28	48	42	45	1	18	9	32	31	30	24	38	39	40	41	44	47	34	36	49	26	2	4	11	14	8	19	21	25	12	33	27	7	6	5	43	3	46	17	
D_2_4_5_7	18	20	41	45	15	43	19	18	16	28	13	29	23	8	35	38	1	22	31	32	33	42	37	25	30	24	21	39	14	12	11	10	9	6	5	4	47	2	48	40	44	46	0	34	27	26	17	7	3	36	
D_2_4_5_7	19	16	41	5	35	12	20	21	19	13	48	43	9	38	2	1	23	34	42	30	29	28	45	26	33	24	39	18	17	15	14	11	10	8	7	6	4	47	22	40	46	44	0	36	32	31	27	25	3	37	
D_2_4_5_7	20	41	5	21	12	43	35	33	30	26	48	23	17	38	1	2	47	9	11	45	34	32	31	39	40	46	6	25	8	22	42	19	36	10	16	44	14	7	49	0	29	28	27	20	18	15	13	4	3	37	
D_2_4_5_7	21	12	5	33	39	46	41	47	43	30	25	26	44	21	3	2	36	31	17	29	32	34	35	27	48	49	38	45	16	14	11	10	9	8	7	6	4	1	42	19	40	0	28	23	22	20	18	15	13	37	
D_2_4_5_7	22	27	3	33	17	34	21	36	26	12	30	31	25	44	46	5	4	2	47	32	28	29	24	38	39	40	42	35	37	49	10	6	7	16	14	13	11	48	9	8	1	45	43	23	15	18	19	20	22	41	
D_2_4_5_7	23	46	44	3	27	24	42	40	36	33	32	31	30	25	17	49	11	6	7	14	4	37	34	10	29	28	38	8	43	2	21	19	18	13	47	26	39	45	41	1	5	15	9	12	48	23	22	20	16	35	
D_2_4_5_7	24	3	27	24	46	44	42	40	39	37	36	34	31	14	49	4	6	7	38	8	2	9	33	32	13	30	29	28	10	26	25	48	23	22	45	1	19	18	17	15	43	11	47	12	5	35	21	20	16	41	
D_2_4_5_7	25	37	15	24	45	40	34	32	28	27	22	18	14	13	49	8	4	7	6	11	47	46	1	44	43	42	39	38	3	36	31	10	17	26	9	25	48	23	29	19	20	30	16	21	2	35	33	5	12	41	
D_2_4_5_7	26	20	18	15	24	45	42	37	29	28	23	22	19	16	49	10	7	13	14	47	46	1	44	43	2	40	39	36	35	34	32	31	4	11	17	9	8	48	6	25	26	38	30	41	21	27	33	5	12	3	
D_2_4_5_7	27	20	15	23	22	18	35	16	28	13	37	29	8	48	41	45	1	9	10	32	31	30	24	34	38	39	40	42	47	33	36	49	26	25	21	19	2	11	4	46	3	44	43	6	27	7	12	14	17	5	
D_2_4_5_7	28	20	41	19	23	22	21	38	18	45	16	15	29	13	12	8	35	2	1	28	43	30	42	32	33	40	37	24	25	48	14	11	10	9	6	5	4	47	39	46	44	0	34	31	27	26	17	7	3	36	
D_2_4_5_7	29	12	41	5	35	16	21	20	38	43	23	19	9	2	1	10	48	42	33	30	29	34	28	44	40	26	24	22	18	17	45	14	13	11	8	7	6	47	25	39	46	0	36	32	31	27	15	4	3	37	
D_2_4_5_7	30	21	5	41	33	12	11	43	38	26	17	30	48	9	35	47	1	32	31	29	34	36	40	25	49	19	22	44	16	45	14	46	10	8	7	6	4	2	23	39	42	0	28	27	20	18	15	13	3	37	
D_2_4_5_7	31	5	12	31	21	43	39	44	17	30	46	26	25	33	47	34	6	3	2	36	32	29	27	35	49	19	41	42	16	45	14	11	10	9	7	4	1	48	38	40	0	28	23	22	20	18	15	13	8	37	
D_2_4_5_7	32	27	3	17	24	30	31	32	33	34	36	26	25	44	6	5	4	46	47	39	40	35	42	29	28	38	37	49	11	21	2	7	16	14	13	12	48	10	9	8	1	45	43	23	15	18	19	20	22	41	
D_2_4_5_7	33	46	3	27	24	44	42	40	36	34	33	32	31	30	17	49	4	6	7	14	11	37	8	10	29	28	38	39	25	43	2	21	1	19	18	13	47	26	45	41	15	9	35	12	48	23	22	20	16	5	
D_2_4_5_7	34	3	27	24	46	45	44	42	40	39	37	36	34	31	22	15	49	6	14	7	38	8	9	10	43	11	30	4	32	26	25	48	23	13	1	19	18	17	2	28	47	5	16	35	33	29	12	21	20	41	
D_2_4_5_7	35	37	28	15	24	45	40	27	22	18	14	13	49	8	7	4	46	44	39	38	3	36	35	34	1	32	31	11	29	42	26	25	48	23	6	47	20	19	17	16	9	10	43	12	30	2	33	5	21	41	
D_2_4_5_7	36	20	18	15	49	23	22	19	35	16	29	13	37	28	10	7	42	45	39	40	43	44	34	46	47	32	31	30	38	36	24	26	1	2	4	8	11	9	48	25	14	12	17	27	21	41	6	5	33	3	
D_2_4_5_7	37	23	22	20	15	13	48	18	16	35	29	37	28	9	8	39	41	45	1	36	40	33	32	42	31	47	30	38	24	49	26	25	21	19	2	14	11	10	4	46	3	44	43	7	6	27	12	34	17	5	
D_2_4_5_7	38	20	41	43	21	28	19	18	29	16	13	23	12	9	8	35	38	2	1	48	33	42	30	34	37	32	24	22	39	45	15	14	11	10	6	5	4	47	25	40	44	46	0	31	27	26	17	7	3	36	
D_2_4_5_7	39	5	21	12	41	9	17	16	38	20	10	19	43	23	48	2	1	35	34	33	24	40	30	42	44	45	47	39	29	49	14	26	25	22	18	6	7	8	13	11	3	46	4	27	15	37	36	32	31	28	
D_2_4_5_7	40	21	5	41	33	12	39	43	26	44	17	31	11	9	47	1	48	32	30	29	34	35	36	40	25	49	22	38	16	45	14	46	10	8	7	6	4	2	23	19	42	0	28	27	20	18	15	13	3	37	
D_2_4_5_7	41	5	12	43	34	32	17	36	31	27	30	25	21	44	26	46	6	4	3	2	47	33	24	39	38	41	42	45	35	29	49	48	7	19	9	16	10	11	1	8	13	14	28	15	37	18	20	22	23	40	
D_2_4_5_7	42	3	7	27	17	24	47	46	44	36	33	32	31	30	26	25	49	4	5	6	16	2	42	40	39	38	37	35	34	10	8	28	14	29	13	21	11	12	48	23	22	15	20	41	19	43	18	45	9	1	
D_2_4_5_7	43	46	3	27	24	30	31	32	33	34	36	14	26	40	42	7	6	44	4	11	38	37	43	47	29	28	39	49	48	1	2	8	10	25	17	13	19	22	18	35	16	15	12	20	41	9	21	5	45	23	
D_2_4_5_7	44	3	37	27	24	46	45	42	40	36	34	25	22	18	15	49	6	7	14	13	1	2	44	43	4	39	38	8	31	30	32	28	9	26	10	48	23	11	17	19	47	16	12	21	41	5	29	35	33	20	
D_2_4_5_7	45	13	18	15	28	37	22	20	14	40	49	45	7	8	29	31	47	32	46	34	39	36	44	43	42	38	35	27	24	25	1	3	4	6	9	10	26	11	17	19	23	48	16	12	33	41	21	5	30	2	
D_2_4_5_7	46	20	18	15	37	23	22	35	19	16	28	13	29	10	9	40	42	45	38	30	31	32	34	47	44	39	43	36	41	46	24	49	26	1	2	4	11	14	8	48	25	12	21	27	7	6	5	3	33	17	
D_2_4_5_7	47	23	20	41	15	13	22	18	35	16	29	37	28	39	9	8	45	1	36	40	42	43	33	32	47	31	30	38	24	49	10	25	48	21	19	2	14	11	4	6	46	3	44	26	7	27	12	17	34	5	
D_2_4_5_7	48	20	41	19	23	28	21	38	29	16	13	48	12	9	8	35	5	47	2	1	43	34	32	42	30	40	33	24	45	22	18	17	15	14	11	10	6	4	39	46	44	0	36	31	27	26	25	7	3	37	
D_2_4_5_7	49	41	21	5	12	17	16	35	30	10	9	43	23	48	47	2	1	38	19	34	33	24	40	42	44	45	46	39	29	49	26	25	22	20	6	7	8	11	14	27	3	4	15	28	18	37	36	32	31	13	
D_2_4_6_7	1	40	8	13	36	20	25	12	22	35	19	6	44	45	46	28	1	42	31	29	24	37	38	39	41	47	33	27	49	48	2	3	4	5	7	9	26	15	14	17	23	16	11	10	34	18	43	32	21	30	
D_2_4_6_7	2	40	13	19	27	21	20	18	17	31	42	44	12	9	46	5	4	1	45	25	26	41	43	29	35	36	28	49	23	22	37	16	15	14	8	6	3	47	48	39	0	34	33	32	30	11	10	7	2	38	
D_2_4_6_7	3	25	21	13	42	32	18	35	15	27	49	44	6	5	4	46	47	1	9	40	43	41	37	36	31	30	29	24	48	23	20	19	17	16	26	10	12	11	2	3	45	7	8	38	14	34	33	22	28	39	
D_2_4_6_7	4	27	21	43	32	13	35	30	18	15	33	48	25	9	42	5	4	46	47	37	39	40	31	29	26	36	24	49	1	20	19	17	16	2	11	10	23	6	22	45	44	3	38	7	8	12	34	14	28	41	
D_2_4_6_7	5	43	32	21	18	11	24	39	33	30	27	26	23	17	49	2	4	5	37	36	35	34	3	13	42	6	41	31	48	46	9	20	19	10	47	16	15	25	44	1	45	14	38	29	28	7	8	22	12	40	
D_2_4_6_7	6	32	11	24	47	43	41	39	38	37	33	30	26	48	14	49	7	2	10	15	4	5	6	36	35	34	31	9	29	44	27	25	23	46	21	20	18	17	16	42	3	45	1	8	13	28	12	22	19	40	
D_2_4_6_7	7	38	34	16	37	14	29	39	11	10	41	7	22	30	3	2	48	43	33	31	32	24	44	45	46	47	36	28	49	26	1	23	4	20	5	18	17	15	27	12	9	6	8	13	40	35	19	21	25	42	
D_2_4_6_7	8	38	3	34	7	8	23	22	31	16	36	14	29	24	10	41	2	11	28	37	39	35	44	33	45	30	47	49	12	1	48	19	18	17	15	26	9	6	46	4	5	43	42	27	13	32	20	21	25	40	
D_2_4_6_7	9	22	28	38	7	8	14	45	19	20	29	16	31	12	10	34	3	1	40	33	30	35	36	37	41	26	24	48	23	17	15	9	6	5	47	2	39	43	44	46	42	0	27	25	21	18	13	11	4	32	
D_2_4_6_7	10	8	28	45	12	22	19	20	40	34	6	44	3	29	1	30	31	33	24	38	36	37	39	41	42	46	35	27	49	25	48	23	2	4	17	16	15	14	26	5	10	7	47	43	13	11	18	32	21	9	
D_2_4_6_7	11	40	8	12	28	20	19	35	36	13	25	44	6	5	45	46	1	42	41	27	39	37	33	47	31	29	24	49	48	23	22	2	21	3	18	4	17	7	15	26	14	9	43	38	11	16	34	32	30	10	
D_2_4_6_7	12	13	40	19	27	21	20	18	17	42	12	44	45	35	5	4	46	1	9	25	41	26	32	31	29	36	28	49	23	22	37	16	15	14	11	43	6	47	48	39	0	34	33	30	10	8	7	3	2	38	
D_2_4_6_7	13	25	21	32	42	13	27	18	15	35	40	49	6	43	4	44	46	47	9	37	26	41	33	31	30	29	36	24	23	1	19	17	16	5	12	11	48	10	2	45	3	7	38	39	14	34	20	22	28	8	
D_2_4_6_7	14	21	32	43	13	36	27	30	18	33	15	35	26	25	9	42	5	4	46	2	47	39	40	31	37	24	49	23	1	6	10	48	16	11	19	20	17	22	3	45	44	28	7	41	29	38	12	14	34	8	
D_2_4_6_7	15	43	32	11	24	39	33	30	27	26	23	21	18	17	49	2	4	14	47	46	44	42	41	38	37	36	35	34	3	13	5	31	6	7	25	48	15	16	9	20	19	10	28	45	12	40	29	22	8	1	
D_2_4_6_7	16	10	24	47	43	41	39	38	37	33	32	30	26	48	14	49	3	2	7	11	4	5	6	36	34	44	31	9	29	15	27	25	12	23	46	21	20	18	17	16	42	1	45	8	35	13	28	22	19	40	
D_2_4_6_7	17	38	34	2	16	37	14	28	39	11	48	10	7	30	22	29	3	36	41	31	24	43	44	45	46	47	33	27	49	23	1	20	4	5	18	17	15	26	12	8	9	25	6	13	40	35	19	32	21	42	
D_2_4_6_7	18	8	38	7	34	22	3	29	41	39	16	23	10	11	28	14	31	24	30	37	35	36	44	45	47	33	26	49	9	48	1	19	2	18	17	15	12	6	46	4	43	42	27	40	25	13	32	20	21	5	
D_2_4_6_7	19	12	22	28	8	45	20	38	29	16	31	14	19	10	7	34	3	1	41	33	30	35	36	37	40	26	24	48	23	17	15	46	9	6	5	47	2	42	39	43	44	0	27	25	21	18	13	11	4	32	
D_2_4_6_7	20	45	28	22	8	40	20	15	36	12	19	6	42	44	29	1	34	30	31	24	37	35	38	39	41	46	33	27	49	25	48	23	2	3	17	16	14	4	26	5	7	47	43	11	10	13	18	32	21	9	
D_2_4_6_7	21	13	40	20	25	12	23	42	35	44	45	6	5	4	46	1	8	19	29	31	33	24	37	39	41	47	36	28	49	26	48	2	22	3	21	7	18	17	9	27	15	14	43	38	11	16	34	32	30	10	
D_2_4_6_7	22	40	42	13	49	35	27	25	21	20	19	17	15	18	4	1	9	44	45	5	46	12	32	31	47	29	28	11	48	23	6	36	16	43	14	41	37	39	38	0	33	30	26	22	10	8	7	3	2	34	
D_2_4_6_7	23	25	21	4	43	32	13	27	18	15	35	37	49	9	42	6	44	47	40	26	41	33	31	30	46	29	36	24	23	1	19	17	16	5	11	48	10	2	45	3	7	8	38	12	14	34	20	22	28	39	
D_2_4_6_7	24	32	13	21	43	25	35	26	11	33	9	27	5	4	46	2	47	30	18	31	24	37	40	42	44	36	39	49	23	1	3	20	19	17	6	16	15	48	10	45	7	8	38	12	14	34	22	29	28	41	
D_2_4_6_7	25	43	32	11	24	39	38	37	33	30	27	26	21	18	17	16	49	2	14	47	46	44	42	41	3	4	36	35	34	5	15	31	6	9	25	48	23	7	10	20	19	29	13	12	45	40	22	8	28	1	
D_2_4_6_7	26	10	24	30	32	33	34	14	37	48	11	38	41	7	43	3	2	47	39	26	44	36	46	31	29	28	27	49	23	4	5	6	9	25	15	12	17	18	20	21	16	35	13	19	40	8	42	45	22	1	
D_2_4_6_7	27	38	34	48	29	22	30	36	16	14	28	39	24	10	41	8	7	3	2	11	37	44	45	33	31	46	47	27	49	23	1	20	5	18	6	17	15	26	12	9	25	4	43	13	40	35	19	32	21	42	
D_2_4_6_7	28	22	45	38	7	8	34	24	28	29	31	16	14	12	10	39	41	3	23	35	36	37	33	30	47	26	49	48	1	2	6	11	15	17	9	18	19	13	25	20	5	40	4	42	43	44	21	46	27	32	
D_2_4_6_7	29	28	12	22	45	8	3	6	7	20	10	1	29	14	34	31	19	33	30	24	36	38	39	41	42	46	47	35	40	49	26	2	5	9	16	17	15	23	48	25	21	37	27	13	11	32	43	44	4	18	
D_2_4_6_7	30	22	45	8	13	29	20	19	36	25	12	28	40	6	42	44	1	38	41	37	35	34	33	31	46	30	39	24	49	26	48	23	2	3	17	16	15	14	27	4	7	5	47	43	11	10	18	32	21	9	
D_2_4_6_7	31	40	13	20	21	19	45	31	23	46	44	12	35	5	4	42	1	25	36	37	29	28	27	39	26	33	49	22	18	17	16	15	14	47	9	8	7	6	3	2	48	41	43	0	34	32	30	11	10	38	
D_2_4_6_7	32	40	42	21	13	49	35	32	27	25	20	19	17	15	18	1	46	9	44	4	5	14	47	31	41	29	28	6	48	23	43	36	10	16	11	12	37	45	39	0	34	33	30	26	22	8	7	3	2	38	
D_2_4_6_7	33	21	4	43	32	13	35	27	18	15	33	48	25	37	9	40	42	44	47	41	31	30	29	46	26	36	24	49	1	2	19	17	16	5	11	10	23	6	22	45	3	7	38	39	12	34	14	20	28	8	
D_2_4_6_7	34	32	21	43	26	35	33	27	11	17	9	30	5	4	46	2	47	23	18	31	24	37	40	41	42	44	36	39	49	1	48	3	20	19	16	15	6	25	13	10	28	45	7	38	12	14	34	22	29	8	
D_2_4_6_7	35	43	32	11	24	39	38	37	33	30	27	26	48	18	17	49	2	9	15	47	46	44	42	41	3	4	36	35	34	5	14	31	6	16	25	10	23	21	7	20	19	29	13	45	12	40	22	8	28	1	
D_2_4_6_7	36	30	34	24	33	14	37	48	11	10	38	41	7	43	3	2	47	39	26	44	46	36	32	31	29	28	27	49	23	4	5	6	9	25	15	12	17	18	20	22	16	35	13	19	40	8	42	21	45	1	
D_2_4_6_7	37	34	7	38	24	29	22	30	36	16	14	28	39	10	41	8	3	2	11	37	44	45	46	33	31	47	27	49	48	23	1	20	5	18	6	17	15	26	12	9	25	4	43	13	40	35	19	32	21	42	
D_2_4_6_7	38	45	22	34	7	8	38	28	24	29	31	19	16	14	12	10	39	3	37	35	33	40	41	30	47	36	26	49	9	48	23	1	2	18	15	11	6	46	44	43	42	4	27	25	13	17	32	20	21	5	
D_2_4_6_7	39	22	45	28	8	12	14	34	20	19	41	29	3	7	6	1	10	30	31	33	35	47	42	46	37	38	39	40	44	36	24	49	26	2	5	16	17	15	23	25	18	48	27	13	11	43	9	4	32	21	
D_2_4_6_7	40	45	8	12	28	22	29	20	19	35	36	13	25	40	6	42	44	46	1	27	39	37	41	33	31	38	24	49	48	23	2	3	4	17	16	15	14	26	5	9	7	47	43	11	34	32	18	30	21	10	
D_2_4_6_7	41	19	13	40	21	20	17	31	23	44	45	12	46	5	4	35	1	42	25	41	43	29	28	27	36	26	49	22	37	18	16	15	14	9	8	6	3	47	48	39	0	34	33	32	30	11	10	7	2	38	
D_2_4_6_7	42	13	21	42	20	32	18	17	35	15	25	40	49	9	44	5	4	46	1	27	37	36	43	47	31	30	29	41	24	48	23	19	16	14	12	26	6	11	10	28	2	3	45	7	38	39	34	33	22	8	
